file_name,corpus,model_name,model_size,prompt,vocab,mean,sd,vocab_size,total_words,alpha,beta,singleton_count,r
wiki_opt-125m_fewshotopen.json,wiki,opt,125m,fewshot,open,194.17,54.63,127134,11650131,3.8902,0.6386,58580,0.999957456
pubmed_pythia-1b_fewshotopen.json,pubmed,pythia,1b,fewshot,open,216.86,18.51,119024,13011340,7.7217,0.5884,63281,0.999695833
pubmed_pythia-1b_fewshotopen.json,pubmed,pythia,1b,fewshot,open,216.86,18.51,119024,13011340,8.6851,0.5812,63281,0.999858985
pubmed_pythia-1b_fewshotopen.json,pubmed,pythia,1b,fewshot,open,216.86,18.51,119024,13011340,7.5109,0.5898,63281,0.999608751
book2_opt-350m_zeroshotopen.json,book2,opt,350m,zeroshot,open,154.25,83.07,61404,9255083,19.4577,0.5022,20820,0.99990519
book2_opt-350m_zeroshotopen.json,book2,opt,350m,zeroshot,open,154.25,83.07,61404,9255083,20.7734,0.498,20820,0.99995272
book2_opt-350m_zeroshotopen.json,book2,opt,350m,zeroshot,open,154.25,83.07,61404,9255083,20.5076,0.4988,20820,0.999933903
hn_gptneo-2.7b_fewshotclosed.json,hn,gptneo,2.7b,fewshot,closed,122.79,62.38,31108,7367563,143.7239,0.3408,6842,0.99790809
hn_gptneo-2.7b_fewshotclosed.json,hn,gptneo,2.7b,fewshot,closed,122.79,62.38,31108,7367563,137.1703,0.344,6842,0.997341434
hn_gptneo-2.7b_fewshotclosed.json,hn,gptneo,2.7b,fewshot,closed,122.79,62.38,31108,7367563,144.6932,0.3404,6842,0.997808655
hn_pythia-2.8b_oneshotclosed.json,hn,pythia,2.8b,oneshot,closed,109.33,65.71,27778,6559576,100.3177,0.3592,6069,0.997593124
hn_pythia-2.8b_oneshotclosed.json,hn,pythia,2.8b,oneshot,closed,109.33,65.71,27778,6559576,96.398,0.3617,6069,0.997315715
hn_pythia-2.8b_oneshotclosed.json,hn,pythia,2.8b,oneshot,closed,109.33,65.71,27778,6559576,97.7487,0.3608,6069,0.99762618
hn_pythia-160m_fewshotopen.json,hn,pythia,160m,fewshot,open,190.9,44.7,229205,11454072,0.9877,0.7597,142105,0.99989998
hn_pythia-160m_fewshotopen.json,hn,pythia,160m,fewshot,open,190.9,44.7,229205,11454072,0.9885,0.7598,142105,0.999905863
hn_pythia-160m_fewshotopen.json,hn,pythia,160m,fewshot,open,190.9,44.7,229205,11454072,0.9563,0.7618,142105,0.999860339
wiki_pythia-410m_zeroshotclosed.json,wiki,pythia,410m,zeroshot,closed,129.16,50.1,37789,7749871,157.2396,0.3466,8465,0.996226091
wiki_pythia-410m_zeroshotclosed.json,wiki,pythia,410m,zeroshot,closed,129.16,50.1,37789,7749871,155.5327,0.3473,8465,0.996117375
wiki_pythia-410m_zeroshotclosed.json,wiki,pythia,410m,zeroshot,closed,129.16,50.1,37789,7749871,167.9254,0.3425,8465,0.995962955
wiki_pythia-410m_oneshotclosed.json,wiki,pythia,410m,oneshot,closed,134.88,45.47,40993,8093046,182.8829,0.3412,8885,0.996129636
wiki_pythia-410m_oneshotclosed.json,wiki,pythia,410m,oneshot,closed,134.88,45.47,40993,8093046,178.4559,0.3427,8885,0.996218773
wiki_pythia-410m_oneshotclosed.json,wiki,pythia,410m,oneshot,closed,134.88,45.47,40993,8093046,185.0802,0.3405,8885,0.995839066
wiki_pythia-410m_fewshotopen.json,wiki,pythia,410m,fewshot,open,196.8,38.83,213172,11808024,5.2903,0.6509,106713,0.999903266
wiki_pythia-410m_fewshotopen.json,wiki,pythia,410m,fewshot,open,196.8,38.83,213172,11808024,5.5749,0.6477,106713,0.999909295
wiki_pythia-410m_fewshotopen.json,wiki,pythia,410m,fewshot,open,196.8,38.83,213172,11808024,5.3612,0.6502,106713,0.99993852
book2_opt-125m_zeroshotclosed.json,book2,opt,125m,zeroshot,closed,144.16,53.97,31968,8649666,134.8477,0.3434,6171,0.996746083
book2_opt-125m_zeroshotclosed.json,book2,opt,125m,zeroshot,closed,144.16,53.97,31968,8649666,132.6152,0.3443,6171,0.996681521
book2_opt-125m_zeroshotclosed.json,book2,opt,125m,zeroshot,closed,144.16,53.97,31968,8649666,129.0966,0.346,6171,0.997300929
wiki_pythia-2.8b_oneshotopen.json,wiki,pythia,2.8b,oneshot,open,163.01,77.49,142576,9780556,6.7156,0.6188,64985,0.999978948
wiki_pythia-2.8b_oneshotopen.json,wiki,pythia,2.8b,oneshot,open,163.01,77.49,142576,9780556,6.7854,0.6181,64985,0.999932043
wiki_pythia-2.8b_oneshotopen.json,wiki,pythia,2.8b,oneshot,open,163.01,77.49,142576,9780556,6.4121,0.6218,64985,0.999962424
hn_gptneo-1.3b_oneshotopen.json,hn,gptneo,1.3b,oneshot,open,178.93,65.27,169088,10735971,1.4824,0.7188,109430,0.999644466
hn_gptneo-1.3b_oneshotopen.json,hn,gptneo,1.3b,oneshot,open,178.93,65.27,169088,10735971,1.4618,0.7198,109430,0.999750989
hn_gptneo-1.3b_oneshotopen.json,hn,gptneo,1.3b,oneshot,open,178.93,65.27,169088,10735971,1.5216,0.7172,109430,0.999560169
pubmed_opt-1.3b_zeroshotopen.json,pubmed,opt,1.3b,zeroshot,open,142.41,82.69,101074,8544624,12.4907,0.5633,36913,0.999860188
pubmed_opt-1.3b_zeroshotopen.json,pubmed,opt,1.3b,zeroshot,open,142.41,82.69,101074,8544624,12.3268,0.5641,36913,0.999756739
pubmed_opt-1.3b_zeroshotopen.json,pubmed,opt,1.3b,zeroshot,open,142.41,82.69,101074,8544624,12.1344,0.5653,36913,0.999819383
hn_opt-350m_zeroshotclosed.json,hn,opt,350m,zeroshot,closed,88.11,62.09,26043,5286464,101.8489,0.359,4742,0.997902502
hn_opt-350m_zeroshotclosed.json,hn,opt,350m,zeroshot,closed,88.11,62.09,26043,5286464,108.1071,0.355,4742,0.997477455
hn_opt-350m_zeroshotclosed.json,hn,opt,350m,zeroshot,closed,88.11,62.09,26043,5286464,100.347,0.36,4742,0.997561802
hn_opt-2.7b_fewshotclosed.json,hn,opt,2.7b,fewshot,closed,109.63,62.22,31942,6577874,178.6947,0.3313,7367,0.99693136
hn_opt-2.7b_fewshotclosed.json,hn,opt,2.7b,fewshot,closed,109.63,62.22,31942,6577874,174.3804,0.3328,7367,0.997288101
hn_opt-2.7b_fewshotclosed.json,hn,opt,2.7b,fewshot,closed,109.63,62.22,31942,6577874,178.2032,0.3315,7367,0.996609214
hn_opt-125m_oneshotopen.json,hn,opt,125m,oneshot,open,168.24,65.61,155032,10094301,1.2364,0.7275,86444,0.999751949
hn_opt-125m_oneshotopen.json,hn,opt,125m,oneshot,open,168.24,65.61,155032,10094301,1.225,0.7282,86444,0.999856301
hn_opt-125m_oneshotopen.json,hn,opt,125m,oneshot,open,168.24,65.61,155032,10094301,1.2989,0.7244,86444,0.999789818
pubmed_opt-125m_fewshotopen.json,pubmed,opt,125m,fewshot,open,191.08,52.3,113566,11464540,4.1281,0.6287,56815,0.999914751
pubmed_opt-125m_fewshotopen.json,pubmed,opt,125m,fewshot,open,191.08,52.3,113566,11464540,3.5719,0.6376,56815,0.99994122
pubmed_opt-125m_fewshotopen.json,pubmed,opt,125m,fewshot,open,191.08,52.3,113566,11464540,3.5577,0.6381,56815,0.999980009
book2_pythia-70m_oneshotclosed.json,book2,pythia,70m,oneshot,closed,141.87,35.53,31177,8512170,178.529,0.3243,7476,0.997129121
book2_pythia-70m_oneshotclosed.json,book2,pythia,70m,oneshot,closed,141.87,35.53,31177,8512170,167.7309,0.3283,7476,0.996911046
book2_pythia-70m_oneshotclosed.json,book2,pythia,70m,oneshot,closed,141.87,35.53,31177,8512170,170.3177,0.3273,7476,0.997532863
pubmed_gptneo-125m_fewshotclosed.json,pubmed,gptneo,125m,fewshot,closed,98.29,59.97,27485,5897563,219.836,0.3105,5476,0.997538123
pubmed_gptneo-125m_fewshotclosed.json,pubmed,gptneo,125m,fewshot,closed,98.29,59.97,27485,5897563,216.9028,0.3113,5476,0.997280686
pubmed_gptneo-125m_fewshotclosed.json,pubmed,gptneo,125m,fewshot,closed,98.29,59.97,27485,5897563,238.2771,0.3051,5476,0.997098839
pubmed_pythia-1b_zeroshotopen.json,pubmed,pythia,1b,zeroshot,open,216.77,15.37,137166,13006098,2.5763,0.664,94795,0.999799088
pubmed_pythia-1b_zeroshotopen.json,pubmed,pythia,1b,zeroshot,open,216.77,15.37,137166,13006098,2.3359,0.67,94795,0.999823028
pubmed_pythia-1b_zeroshotopen.json,pubmed,pythia,1b,zeroshot,open,216.77,15.37,137166,13006098,2.5889,0.6638,94795,0.999842665
book2_pythia-1.4b_oneshotclosed.json,book2,pythia,1.4b,oneshot,closed,164.57,27.98,43131,9874174,221.6089,0.3284,9133,0.995579409
book2_pythia-1.4b_oneshotclosed.json,book2,pythia,1.4b,oneshot,closed,164.57,27.98,43131,9874174,218.0601,0.3293,9133,0.995490181
book2_pythia-1.4b_oneshotclosed.json,book2,pythia,1.4b,oneshot,closed,164.57,27.98,43131,9874174,228.5488,0.3263,9133,0.995704161
pubmed_pythia-2.8b_oneshotclosed.json,pubmed,pythia,2.8b,oneshot,closed,112.01,59.61,30352,6720766,146.169,0.3403,5979,0.996943495
pubmed_pythia-2.8b_oneshotclosed.json,pubmed,pythia,2.8b,oneshot,closed,112.01,59.61,30352,6720766,149.2091,0.339,5979,0.996536263
pubmed_pythia-2.8b_oneshotclosed.json,pubmed,pythia,2.8b,oneshot,closed,112.01,59.61,30352,6720766,159.9466,0.3345,5979,0.996707765
wiki_opt-1.3b_zeroshotopen.json,wiki,opt,1.3b,zeroshot,open,117.31,89.46,147123,7038366,11.0517,0.6021,58034,0.999982428
wiki_opt-1.3b_zeroshotopen.json,wiki,opt,1.3b,zeroshot,open,117.31,89.46,147123,7038366,11.8293,0.598,58034,0.999991107
wiki_opt-1.3b_zeroshotopen.json,wiki,opt,1.3b,zeroshot,open,117.31,89.46,147123,7038366,10.6347,0.6046,58034,0.999963454
book2_opt-350m_oneshotopen.json,book2,opt,350m,oneshot,open,123.18,84.71,56546,7391079,9.5301,0.5495,23101,0.999970395
book2_opt-350m_oneshotopen.json,book2,opt,350m,oneshot,open,123.18,84.71,56546,7391079,10.0377,0.5459,23101,0.999949806
book2_opt-350m_oneshotopen.json,book2,opt,350m,oneshot,open,123.18,84.71,56546,7391079,11.2506,0.5388,23101,0.999967696
wiki_gptneo-1.3b_fewshotclosed.json,wiki,gptneo,1.3b,fewshot,closed,133.41,55.53,43899,8004685,188.4979,0.3438,8607,0.996242019
wiki_gptneo-1.3b_fewshotclosed.json,wiki,gptneo,1.3b,fewshot,closed,133.41,55.53,43899,8004685,190.4405,0.3433,8607,0.995360606
wiki_gptneo-1.3b_fewshotclosed.json,wiki,gptneo,1.3b,fewshot,closed,133.41,55.53,43899,8004685,189.1266,0.3438,8607,0.995708443
book2_opt-125m_zeroshotopen.json,book2,opt,125m,zeroshot,open,189.81,64.53,60333,11388605,13.8232,0.5157,21163,0.999953995
book2_opt-125m_zeroshotopen.json,book2,opt,125m,zeroshot,open,189.81,64.53,60333,11388605,13.5037,0.5171,21163,0.999877246
book2_opt-125m_zeroshotopen.json,book2,opt,125m,zeroshot,open,189.81,64.53,60333,11388605,14.5234,0.5127,21163,0.999903253
pubmed_gptneo-1.3b_zeroshotclosed.json,pubmed,gptneo,1.3b,zeroshot,closed,118.81,38.44,35705,7128686,368.623,0.2907,7663,0.995968331
pubmed_gptneo-1.3b_zeroshotclosed.json,pubmed,gptneo,1.3b,zeroshot,closed,118.81,38.44,35705,7128686,386.8295,0.2875,7663,0.995909644
pubmed_gptneo-1.3b_zeroshotclosed.json,pubmed,gptneo,1.3b,zeroshot,closed,118.81,38.44,35705,7128686,397.7966,0.2857,7663,0.995810718
wiki_opt-2.7b_fewshotopen.json,wiki,opt,2.7b,fewshot,open,165.07,78.93,185840,9904091,12.8041,0.5948,82020,0.999979725
wiki_opt-2.7b_fewshotopen.json,wiki,opt,2.7b,fewshot,open,165.07,78.93,185840,9904091,12.5866,0.5959,82020,0.99997444
wiki_opt-2.7b_fewshotopen.json,wiki,opt,2.7b,fewshot,open,165.07,78.93,185840,9904091,12.3978,0.5968,82020,0.999966935
book2_gptneo-2.7b_zeroshotopen.json,book2,gptneo,2.7b,zeroshot,open,203.42,44.34,74300,12205112,18.0591,0.51,34514,0.999900751
book2_gptneo-2.7b_zeroshotopen.json,book2,gptneo,2.7b,zeroshot,open,203.42,44.34,74300,12205112,19.3121,0.5056,34514,0.999944135
book2_gptneo-2.7b_zeroshotopen.json,book2,gptneo,2.7b,zeroshot,open,203.42,44.34,74300,12205112,20.5286,0.5017,34514,0.999768848
pubmed_pythia-410m_zeroshotclosed.json,pubmed,pythia,410m,zeroshot,closed,132.11,48.52,29350,7926576,172.1162,0.3244,6448,0.997039828
pubmed_pythia-410m_zeroshotclosed.json,pubmed,pythia,410m,zeroshot,closed,132.11,48.52,29350,7926576,176.263,0.3226,6448,0.997290436
pubmed_pythia-410m_zeroshotclosed.json,pubmed,pythia,410m,zeroshot,closed,132.11,48.52,29350,7926576,181.5549,0.3207,6448,0.997379427
pubmed_pythia-1b_oneshotclosed.json,pubmed,pythia,1b,oneshot,closed,150.64,17.77,25975,9038674,160.9339,0.318,7145,0.998525471
pubmed_pythia-1b_oneshotclosed.json,pubmed,pythia,1b,oneshot,closed,150.64,17.77,25975,9038674,175.3328,0.3128,7145,0.997990433
pubmed_pythia-1b_oneshotclosed.json,pubmed,pythia,1b,oneshot,closed,150.64,17.77,25975,9038674,176.3511,0.3125,7145,0.998073091
hn_gptneo-1.3b_zeroshotclosed.json,hn,gptneo,1.3b,zeroshot,closed,132.44,47.78,34346,7946504,230.9454,0.3158,8258,0.99656092
hn_gptneo-1.3b_zeroshotclosed.json,hn,gptneo,1.3b,zeroshot,closed,132.44,47.78,34346,7946504,227.9999,0.3165,8258,0.995716124
hn_gptneo-1.3b_zeroshotclosed.json,hn,gptneo,1.3b,zeroshot,closed,132.44,47.78,34346,7946504,216.6546,0.3199,8258,0.996408884
book2_pythia-1.4b_zeroshotopen.json,book2,pythia,1.4b,zeroshot,open,212.68,35.29,112901,12760725,9.7163,0.5717,55261,0.999852466
book2_pythia-1.4b_zeroshotopen.json,book2,pythia,1.4b,zeroshot,open,212.68,35.29,112901,12760725,9.4862,0.5732,55261,0.999592006
book2_pythia-1.4b_zeroshotopen.json,book2,pythia,1.4b,zeroshot,open,212.68,35.29,112901,12760725,11.1916,0.5629,55261,0.999741521
wiki_opt-2.7b_oneshotopen.json,wiki,opt,2.7b,oneshot,open,149.23,86.79,185462,8953896,10.4442,0.6111,83678,0.999915328
wiki_opt-2.7b_oneshotopen.json,wiki,opt,2.7b,oneshot,open,149.23,86.79,185462,8953896,10.1023,0.6132,83678,0.999973035
wiki_opt-2.7b_oneshotopen.json,wiki,opt,2.7b,oneshot,open,149.23,86.79,185462,8953896,11.2436,0.6065,83678,0.99996987
wiki_opt-1.3b_oneshotclosed.json,wiki,opt,1.3b,oneshot,closed,114.43,59.49,47844,6865533,278.1939,0.328,9816,0.99529125
wiki_opt-1.3b_oneshotclosed.json,wiki,opt,1.3b,oneshot,closed,114.43,59.49,47844,6865533,262.3665,0.3319,9816,0.994700901
wiki_opt-1.3b_oneshotclosed.json,wiki,opt,1.3b,oneshot,closed,114.43,59.49,47844,6865533,267.959,0.3304,9816,0.995396185
book2_opt-350m_fewshotopen.json,book2,opt,350m,fewshot,open,57.85,64.14,41486,3470771,3.8932,0.6154,22041,0.999894922
book2_opt-350m_fewshotopen.json,book2,opt,350m,fewshot,open,57.85,64.14,41486,3470771,3.4024,0.6246,22041,0.999912634
book2_opt-350m_fewshotopen.json,book2,opt,350m,fewshot,open,57.85,64.14,41486,3470771,4.884,0.6006,22041,0.99987514
pubmed_pythia-2.8b_zeroshotopen.json,pubmed,pythia,2.8b,zeroshot,open,178.44,78.12,73010,10706115,6.5273,0.5755,41033,0.999872129
pubmed_pythia-2.8b_zeroshotopen.json,pubmed,pythia,2.8b,zeroshot,open,178.44,78.12,73010,10706115,6.4163,0.5766,41033,0.999789637
pubmed_pythia-2.8b_zeroshotopen.json,pubmed,pythia,2.8b,zeroshot,open,178.44,78.12,73010,10706115,6.7558,0.5735,41033,0.999913867
book2_opt-125m_oneshotclosed.json,book2,opt,125m,oneshot,closed,93.1,47.94,22186,5585866,31.3938,0.4232,6506,0.99844219
book2_opt-125m_oneshotclosed.json,book2,opt,125m,oneshot,closed,93.1,47.94,22186,5585866,34.1253,0.4177,6506,0.997994445
book2_opt-125m_oneshotclosed.json,book2,opt,125m,oneshot,closed,93.1,47.94,22186,5585866,35.4587,0.4153,6506,0.998807064
pubmed_pythia-1.4b_fewshotclosed.json,pubmed,pythia,1.4b,fewshot,closed,144.65,33.53,38483,8679166,341.2558,0.2967,7597,0.996040635
pubmed_pythia-1.4b_fewshotclosed.json,pubmed,pythia,1.4b,fewshot,closed,144.65,33.53,38483,8679166,341.2903,0.2966,7597,0.995927639
pubmed_pythia-1.4b_fewshotclosed.json,pubmed,pythia,1.4b,fewshot,closed,144.65,33.53,38483,8679166,365.0096,0.2923,7597,0.995671786
pubmed_opt-350m_fewshotclosed.json,pubmed,opt,350m,fewshot,closed,114.96,57,29982,6897494,160.0219,0.3332,5497,0.997233989
pubmed_opt-350m_fewshotclosed.json,pubmed,opt,350m,fewshot,closed,114.96,57,29982,6897494,156.9235,0.3343,5497,0.997759008
pubmed_opt-350m_fewshotclosed.json,pubmed,opt,350m,fewshot,closed,114.96,57,29982,6897494,176.6334,0.3268,5497,0.997364481
book2_pythia-2.8b_fewshotclosed.json,book2,pythia,2.8b,fewshot,closed,155.27,43.71,38218,9316379,115.5778,0.3627,7192,0.995702088
book2_pythia-2.8b_fewshotclosed.json,book2,pythia,2.8b,fewshot,closed,155.27,43.71,38218,9316379,105.9868,0.3681,7192,0.995698407
book2_pythia-2.8b_fewshotclosed.json,book2,pythia,2.8b,fewshot,closed,155.27,43.71,38218,9316379,104.4181,0.3688,7192,0.996202836
book2_gptneo-2.7b_oneshotclosed.json,book2,gptneo,2.7b,oneshot,closed,145,50.81,36723,8700164,181.6389,0.3333,8993,0.99638909
book2_gptneo-2.7b_oneshotclosed.json,book2,gptneo,2.7b,oneshot,closed,145,50.81,36723,8700164,176.5227,0.3351,8993,0.995767397
book2_gptneo-2.7b_oneshotclosed.json,book2,gptneo,2.7b,oneshot,closed,145,50.81,36723,8700164,181.3945,0.3335,8993,0.995287508
hn_opt-125m_fewshotopen.json,hn,opt,125m,fewshot,open,167.63,58.74,171628,10057622,1.1332,0.7397,106074,0.999934097
hn_opt-125m_fewshotopen.json,hn,opt,125m,fewshot,open,167.63,58.74,171628,10057622,1.098,0.7415,106074,0.999882455
hn_opt-125m_fewshotopen.json,hn,opt,125m,fewshot,open,167.63,58.74,171628,10057622,1.0959,0.7418,106074,0.99994688
wiki_pythia-410m_zeroshotopen.json,wiki,pythia,410m,zeroshot,open,179.56,58.95,172163,10773810,2.9807,0.6769,99879,0.999871924
wiki_pythia-410m_zeroshotopen.json,wiki,pythia,410m,zeroshot,open,179.56,58.95,172163,10773810,2.8583,0.6795,99879,0.999861789
wiki_pythia-410m_zeroshotopen.json,wiki,pythia,410m,zeroshot,open,179.56,58.95,172163,10773810,3.2509,0.6714,99879,0.99986043
pubmed_opt-125m_oneshotopen.json,pubmed,opt,125m,oneshot,open,188.64,53.38,130132,11318331,4.5234,0.6319,57832,0.999931296
pubmed_opt-125m_oneshotopen.json,pubmed,opt,125m,oneshot,open,188.64,53.38,130132,11318331,4.5178,0.632,57832,0.999934873
pubmed_opt-125m_oneshotopen.json,pubmed,opt,125m,oneshot,open,188.64,53.38,130132,11318331,4.6825,0.6295,57832,0.999838027
wiki_opt-350m_fewshotclosed.json,wiki,opt,350m,fewshot,closed,128.3,55.67,41882,7698090,216.1197,0.3331,7864,0.995950003
wiki_opt-350m_fewshotclosed.json,wiki,opt,350m,fewshot,closed,128.3,55.67,41882,7698090,209.6264,0.335,7864,0.996384501
wiki_opt-350m_fewshotclosed.json,wiki,opt,350m,fewshot,closed,128.3,55.67,41882,7698090,206.2523,0.336,7864,0.996573388
hn_pythia-160m_fewshotclosed.json,hn,pythia,160m,fewshot,closed,135.52,39.68,29926,8131494,107.9146,0.3542,7563,0.997828541
hn_pythia-160m_fewshotclosed.json,hn,pythia,160m,fewshot,closed,135.52,39.68,29926,8131494,109.3517,0.3533,7563,0.997866005
hn_pythia-160m_fewshotclosed.json,hn,pythia,160m,fewshot,closed,135.52,39.68,29926,8131494,111.946,0.352,7563,0.997480126
hn_pythia-70m_zeroshotclosed.json,hn,pythia,70m,zeroshot,closed,105.9,42.7,25772,6353821,152.5204,0.3281,6314,0.997360816
hn_pythia-70m_zeroshotclosed.json,hn,pythia,70m,zeroshot,closed,105.9,42.7,25772,6353821,146.577,0.3308,6314,0.997441441
hn_pythia-70m_zeroshotclosed.json,hn,pythia,70m,zeroshot,closed,105.9,42.7,25772,6353821,156.7877,0.3265,6314,0.997096904
hn_gptneo-1.3b_fewshotopen.json,hn,gptneo,1.3b,fewshot,open,163.47,72.06,163356,9808289,1.1705,0.7358,94182,0.999890399
hn_gptneo-1.3b_fewshotopen.json,hn,gptneo,1.3b,fewshot,open,163.47,72.06,163356,9808289,1.1661,0.7359,94182,0.999882825
hn_gptneo-1.3b_fewshotopen.json,hn,gptneo,1.3b,fewshot,open,163.47,72.06,163356,9808289,1.2414,0.7318,94182,0.999794064
wiki_pythia-2.8b_fewshotopen.json,wiki,pythia,2.8b,fewshot,open,147.34,75.75,181619,8840529,8.9402,0.62,75152,0.999988331
wiki_pythia-2.8b_fewshotopen.json,wiki,pythia,2.8b,fewshot,open,147.34,75.75,181619,8840529,8.3706,0.6241,75152,0.999984788
wiki_pythia-2.8b_fewshotopen.json,wiki,pythia,2.8b,fewshot,open,147.34,75.75,181619,8840529,8.7886,0.621,75152,0.999952527
wiki_opt-350m_zeroshotclosed.json,wiki,opt,350m,zeroshot,closed,103.21,60.9,39232,6192414,185.173,0.3435,6721,0.996575561
wiki_opt-350m_zeroshotclosed.json,wiki,opt,350m,zeroshot,closed,103.21,60.9,39232,6192414,196.2544,0.3399,6721,0.995436925
wiki_opt-350m_zeroshotclosed.json,wiki,opt,350m,zeroshot,closed,103.21,60.9,39232,6192414,182.2234,0.3446,6721,0.996605297
pubmed_opt-1.3b_oneshotclosed.json,pubmed,opt,1.3b,oneshot,closed,118.99,51.3,33734,7139504,221.5964,0.3194,6456,0.996587283
pubmed_opt-1.3b_oneshotclosed.json,pubmed,opt,1.3b,oneshot,closed,118.99,51.3,33734,7139504,230.3075,0.317,6456,0.996209156
pubmed_opt-1.3b_oneshotclosed.json,pubmed,opt,1.3b,oneshot,closed,118.99,51.3,33734,7139504,228.4057,0.3173,6456,0.997478041
book2_pythia-70m_zeroshotopen.json,book2,pythia,70m,zeroshot,open,178.33,50.3,201238,10699755,1.9964,0.7117,125312,0.999876403
book2_pythia-70m_zeroshotopen.json,book2,pythia,70m,zeroshot,open,178.33,50.3,201238,10699755,1.9884,0.7117,125312,0.999938883
book2_pythia-70m_zeroshotopen.json,book2,pythia,70m,zeroshot,open,178.33,50.3,201238,10699755,2.0507,0.7098,125312,0.999874669
wiki_pythia-410m_oneshotopen.json,wiki,pythia,410m,oneshot,open,188.57,52.81,182685,11314188,3.62,0.6664,98379,0.99980287
wiki_pythia-410m_oneshotopen.json,wiki,pythia,410m,oneshot,open,188.57,52.81,182685,11314188,3.9796,0.6605,98379,0.999880578
wiki_pythia-410m_oneshotopen.json,wiki,pythia,410m,oneshot,open,188.57,52.81,182685,11314188,3.6667,0.6658,98379,0.999899442
hn_pythia-160m_oneshotopen.json,hn,pythia,160m,oneshot,open,126.97,65.98,328983,7618182,0.7535,0.8194,239718,0.99992588
hn_pythia-160m_oneshotopen.json,hn,pythia,160m,oneshot,open,126.97,65.98,328983,7618182,0.6981,0.8242,239718,0.999909318
hn_pythia-160m_oneshotopen.json,hn,pythia,160m,oneshot,open,126.97,65.98,328983,7618182,0.7873,0.8166,239718,0.999929614
pubmed_pythia-1b_oneshotopen.json,pubmed,pythia,1b,oneshot,open,217.64,15.66,130887,13058230,3.8982,0.6358,85333,0.999758076
pubmed_pythia-1b_oneshotopen.json,pubmed,pythia,1b,oneshot,open,217.64,15.66,130887,13058230,4.3393,0.6292,85333,0.999848333
pubmed_pythia-1b_oneshotopen.json,pubmed,pythia,1b,oneshot,open,217.64,15.66,130887,13058230,4.1505,0.632,85333,0.99983307
hn_pythia-1.4b_fewshotclosed.json,hn,pythia,1.4b,fewshot,closed,137.28,40.11,37206,8236926,190.8477,0.332,8442,0.997336647
hn_pythia-1.4b_fewshotclosed.json,hn,pythia,1.4b,fewshot,closed,137.28,40.11,37206,8236926,203.9359,0.3278,8442,0.99636794
hn_pythia-1.4b_fewshotclosed.json,hn,pythia,1.4b,fewshot,closed,137.28,40.11,37206,8236926,197.8093,0.3297,8442,0.996765281
pubmed_pythia-70m_zeroshotopen.json,pubmed,pythia,70m,zeroshot,open,168.28,47.43,220075,10096721,1.8449,0.7244,136576,0.999739173
pubmed_pythia-70m_zeroshotopen.json,pubmed,pythia,70m,zeroshot,open,168.28,47.43,220075,10096721,1.9843,0.7201,136576,0.999953102
pubmed_pythia-70m_zeroshotopen.json,pubmed,pythia,70m,zeroshot,open,168.28,47.43,220075,10096721,1.8858,0.723,136576,0.999752332
wiki_opt-2.7b_zeroshotclosed.json,wiki,opt,2.7b,zeroshot,closed,79.42,67.42,44669,4764919,273.171,0.3326,8905,0.994282258
wiki_opt-2.7b_zeroshotclosed.json,wiki,opt,2.7b,zeroshot,closed,79.42,67.42,44669,4764919,255.0601,0.3372,8905,0.994725589
wiki_opt-2.7b_zeroshotclosed.json,wiki,opt,2.7b,zeroshot,closed,79.42,67.42,44669,4764919,243.0445,0.3405,8905,0.994365456
wiki_opt-125m_oneshotopen.json,wiki,opt,125m,oneshot,open,192.69,57.17,173037,11561451,3.7399,0.6601,78187,0.999785002
wiki_opt-125m_oneshotopen.json,wiki,opt,125m,oneshot,open,192.69,57.17,173037,11561451,3.7252,0.6605,78187,0.999885163
wiki_opt-125m_oneshotopen.json,wiki,opt,125m,oneshot,open,192.69,57.17,173037,11561451,3.793,0.6596,78187,0.999932629
pubmed_opt-125m_fewshotclosed.json,pubmed,opt,125m,fewshot,closed,116.7,52.08,28382,7002017,132.8379,0.3412,5833,0.997298913
pubmed_opt-125m_fewshotclosed.json,pubmed,opt,125m,fewshot,closed,116.7,52.08,28382,7002017,121.7251,0.3467,5833,0.997547046
pubmed_opt-125m_fewshotclosed.json,pubmed,opt,125m,fewshot,closed,116.7,52.08,28382,7002017,116.8693,0.3495,5833,0.997135432
book2_opt-350m_oneshotclosed.json,book2,opt,350m,oneshot,closed,90.13,64.73,29587,5407942,80.6168,0.3822,7105,0.997175611
book2_opt-350m_oneshotclosed.json,book2,opt,350m,oneshot,closed,90.13,64.73,29587,5407942,84.8588,0.3786,7105,0.997546741
book2_opt-350m_oneshotclosed.json,book2,opt,350m,oneshot,closed,90.13,64.73,29587,5407942,85.0283,0.3785,7105,0.9975078
hn_pythia-2.8b_zeroshotopen.json,hn,pythia,2.8b,zeroshot,open,176.99,76.36,83801,10619490,3.0399,0.6315,52194,0.999801322
hn_pythia-2.8b_zeroshotopen.json,hn,pythia,2.8b,zeroshot,open,176.99,76.36,83801,10619490,3.0229,0.6318,52194,0.999684755
hn_pythia-2.8b_zeroshotopen.json,hn,pythia,2.8b,zeroshot,open,176.99,76.36,83801,10619490,2.977,0.6328,52194,0.999627769
